Event_No,Source_File,X_Acc_Raw_PeakFreq1,X_Acc_Raw_PeakPower1,X_Acc_Raw_PeakFreq2,X_Acc_Raw_PeakPower2,X_Acc_Raw_PeakFreq3,X_Acc_Raw_PeakPower3,X_Acc_Raw_SpectralCentroid,X_Acc_Raw_SpectralBandwidth,X_Acc_Raw_SpectralEntropy,X_Acc_Filtered_PeakFreq1,X_Acc_Filtered_PeakPower1,X_Acc_Filtered_PeakFreq2,X_Acc_Filtered_PeakPower2,X_Acc_Filtered_PeakFreq3,X_Acc_Filtered_PeakPower3,X_Acc_Filtered_SpectralCentroid,X_Acc_Filtered_SpectralBandwidth,X_Acc_Filtered_SpectralEntropy,Y_Acc_Raw_PeakFreq1,Y_Acc_Raw_PeakPower1,Y_Acc_Raw_PeakFreq2,Y_Acc_Raw_PeakPower2,Y_Acc_Raw_PeakFreq3,Y_Acc_Raw_PeakPower3,Y_Acc_Raw_SpectralCentroid,Y_Acc_Raw_SpectralBandwidth,Y_Acc_Raw_SpectralEntropy,Y_Acc_Filtered_PeakFreq1,Y_Acc_Filtered_PeakPower1,Y_Acc_Filtered_PeakFreq2,Y_Acc_Filtered_PeakPower2,Y_Acc_Filtered_PeakFreq3,Y_Acc_Filtered_PeakPower3,Y_Acc_Filtered_SpectralCentroid,Y_Acc_Filtered_SpectralBandwidth,Y_Acc_Filtered_SpectralEntropy,Z_Acc_Raw_PeakFreq1,Z_Acc_Raw_PeakPower1,Z_Acc_Raw_PeakFreq2,Z_Acc_Raw_PeakPower2,Z_Acc_Raw_PeakFreq3,Z_Acc_Raw_PeakPower3,Z_Acc_Raw_SpectralCentroid,Z_Acc_Raw_SpectralBandwidth,Z_Acc_Raw_SpectralEntropy,Wave_Raw_RMS,Wave_Raw_Std,Wave_Raw_Skew,Wave_Raw_Kurtosis,Wave_Raw_CrestFactor,Wave_Filtered_RMS,Wave_Filtered_Std,Wave_Filtered_Skew,Wave_Filtered_Kurtosis,Wave_Filtered_CrestFactor,X_Acc_Raw_RMS,X_Acc_Raw_Std,X_Acc_Raw_Skew,X_Acc_Raw_Kurtosis,X_Acc_Raw_CrestFactor,X_Acc_Filtered_RMS,X_Acc_Filtered_Std,X_Acc_Filtered_Skew,X_Acc_Filtered_Kurtosis,X_Acc_Filtered_CrestFactor,Y_Acc_Raw_RMS,Y_Acc_Raw_Std,Y_Acc_Raw_Skew,Y_Acc_Raw_Kurtosis,Y_Acc_Raw_CrestFactor,Y_Acc_Filtered_RMS,Y_Acc_Filtered_Std,Y_Acc_Filtered_Skew,Y_Acc_Filtered_Kurtosis,Y_Acc_Filtered_CrestFactor,Z_Acc_Raw_RMS,Z_Acc_Raw_Std,Z_Acc_Raw_Skew,Z_Acc_Raw_Kurtosis,Z_Acc_Raw_CrestFactor,X_Displacement_RMS,X_Displacement_Std,X_Displacement_Skew,X_Displacement_Kurtosis,X_Displacement_CrestFactor,Y_Displacement_RMS,Y_Displacement_Std,Y_Displacement_Skew,Y_Displacement_Kurtosis,Y_Displacement_CrestFactor,X_Velocity_RMS,X_Velocity_Std,X_Velocity_Skew,X_Velocity_Kurtosis,X_Velocity_CrestFactor,Y_Velocity_RMS,Y_Velocity_Std,Y_Velocity_Skew,Y_Velocity_Kurtosis,Y_Velocity_CrestFactor,Horizontal_Displacement_RMS,Hs (m),Tz (s),Wave_Steepness,Hydro_Interaction,X Frequency,Y Frequency
851,E851_processed,0.224609375,13699.6026,0.1953125,3976.166863,0.693359375,164.8195214,0.24060038,0.088816941,0.424081866,0.224609375,13699.53808,0.1953125,3976.101663,0.693359375,164.8194798,0.240503606,0.086374314,0.42398434,0.234375,14716.04118,0.185546875,3480.499681,0.693359375,136.0489581,0.23327547,0.079200132,0.403970438,0.234375,14715.99952,0.185546875,3480.334473,0.693359375,136.0490392,0.233193512,0.07715563,0.403933995,0.185546875,150.5632266,0.234375,133.3781391,0.56640625,12.92807196,0.535878737,0.872909676,0.598097727,7.701724831,7.444824419,4.637600332,27.34152233,9.229994262,1.902835029,1.902887848,-3.143419097,126.2034592,18.46945736,31.59593625,26.78698929,-0.163992333,0.054725472,3.591375774,26.78046704,26.78121083,-0.155565741,0.060487091,3.589445317,28.09859034,26.35932454,-0.001374325,-0.142212685,3.266448028,26.38639228,26.38711998,-0.001840629,-0.148000321,3.237891131,3845.088213,4.025636342,0.052782524,0.311521421,1.004394798,14.64887259,14.64925387,-0.026095657,0.345925014,5.219108538,14.81272204,14.81305623,-0.148781743,0.622822577,5.841955155,19.65684878,19.11483838,0.01915042,-0.189724293,4.001078433,70.35393904,19.11254972,-0.04615503,-0.428690648,1.736865187,20.83332124,0.488228144,4.10154588,0.029022022,7.232150948,0.2250,0.2250
852,E852_processed,0.244140625,11932.24708,0.322265625,267.9289597,0.3515625,172.7168265,0.24296029,0.091739527,0.428287899,0.244140625,11932.19163,0.322265625,267.926817,0.3515625,172.7171847,0.24273303,0.086694081,0.428163643,0.244140625,13446.59531,0.17578125,4630.944933,0.693359375,106.4380937,0.231933577,0.075891332,0.412395266,0.244140625,13446.57095,0.17578125,4630.740849,0.693359375,106.4381185,0.231825386,0.072919334,0.41231649,0.17578125,187.3916486,0.244140625,127.140801,0.56640625,15.58637578,0.566717147,0.945399811,0.593941659,23.01677224,0.124937773,0.027129621,-0.067504478,1.021814821,0.122011841,0.122015206,0.03935291,-0.072419626,3.966347769,31.47806355,26.01682271,-0.153655402,0.040890591,3.914925701,26.05273844,26.05342258,-0.155274573,0.040708674,4.045945445,29.67660295,27.33482099,0.014518243,-0.176854649,3.395300674,27.33696582,27.33771869,0.014203802,-0.175791851,3.268245266,3841.51376,4.230599754,0.018167272,0.147916774,1.004471086,14.46423885,14.46446711,0.402716522,2.436926589,7.183087722,15.20913729,15.20954734,0.004255285,-0.287060676,3.216547154,87.7420006,18.49693088,0.04777224,-0.114950207,1.692223876,22.7745638,19.89059306,-0.046417204,-0.442358907,2.927970767,20.98931011,0.44072839,3.876025918,0.029335783,6.703279306,0.2250,0.2250
853,E853_processed,0.234375,14371.84157,0.185546875,3750.331098,0.68359375,132.2516685,0.243434809,0.087339364,0.426003259,0.234375,14371.79666,0.185546875,3750.192321,0.68359375,132.2516675,0.243249705,0.08273714,0.42586872,0.234375,18195.57254,0.185546875,2962.266083,0.68359375,97.79215513,0.238142971,0.073502489,0.387914044,0.234375,18195.5034,0.185546875,2962.186137,0.68359375,97.79217053,0.238020905,0.069872248,0.3878207,0.234375,178.2381133,0.185546875,144.0892225,0.517578125,10.59129353,0.59058407,0.968621325,0.601688216,7.697766862,7.441433554,4.642614467,27.4000566,9.220389662,1.905110319,1.905163189,-3.145912564,125.9167547,18.44602751,32.12688038,26.21093678,-0.183997607,0.039694567,3.815242518,26.23510987,26.23583845,-0.180843623,0.038576772,3.947982893,29.53241829,26.58534045,-0.027127807,-0.275014515,3.122409485,26.60416999,26.60488292,-0.02019579,-0.273726496,3.007861141,3838.484808,3.903833518,-0.097841336,0.238660958,1.003866081,13.97084276,13.97120176,0.012306078,0.112242044,4.034442532,13.85049918,13.85087899,-0.042027351,-0.26023826,3.394900219,41.78368956,18.44624412,0.023872687,-0.225593659,2.432714706,35.91676536,18.71214086,-0.059765508,-0.436412231,2.328777769,19.67336594,0.4719781,4.059432882,0.028641194,6.537311547,0.2250,0.2250
854,E854_processed,0.244140625,12834.24197,0.185546875,3577.818004,0.56640625,108.0063042,0.244717677,0.084949562,0.424859153,0.244140625,12834.24029,0.185546875,3577.739479,0.56640625,108.0061533,0.244572631,0.081324598,0.424757308,0.244140625,16156.3513,0.185546875,3365.536949,0.68359375,74.39745162,0.238463846,0.072205884,0.395915617,0.244140625,16156.36331,0.185546875,3365.392657,0.68359375,74.39750914,0.238357244,0.069189037,0.395871735,0.244140625,162.0066761,0.185546875,155.5810661,0.546875,11.75363095,0.549326619,0.890904238,0.594958306,22.97689786,0.131001455,-0.006449486,0.065699841,1.021664854,0.127134789,0.127138278,-0.003138113,0.010678518,3.883152232,31.81834603,25.42641803,-0.148134335,-0.100315134,3.371410315,25.45808195,25.4587295,-0.140662112,-0.10298215,3.458003531,30.20414014,26.82927544,-0.020602194,-0.198680761,3.734745948,26.88734277,26.88799258,-0.017179571,-0.204449849,3.670360244,3836.552278,3.946759603,-0.050023634,0.289837321,1.003945267,13.50229412,13.50256799,0.01847264,-0.075650208,3.895726584,14.47155854,14.47176374,-0.137688328,0.587568893,5.518944638,67.88433803,17.85140715,0.020396419,-0.308584724,1.752368436,84.03304541,19.04800285,-0.083408584,-0.250775905,1.752934405,19.79270795,0.449788149,4.029596413,0.027700328,6.50922782,0.2250,0.2250
855,E855_processed,0.244140625,16093.74872,0.185546875,3391.741379,0.322265625,301.4074102,0.244860475,0.087170918,0.41347219,0.244140625,16093.69682,0.185546875,3391.678599,0.322265625,301.40774,0.244763736,0.084769789,0.413397405,0.244140625,17219.99067,0.185546875,3448.173343,0.322265625,189.1042604,0.239925321,0.076789547,0.382001557,0.244140625,17219.93523,0.185546875,3448.051261,0.322265625,189.1041847,0.239838483,0.074712262,0.381991361,0.185546875,156.9847306,0.234375,148.6987084,0.537109375,11.17950686,0.589654133,0.92875818,0.607784147,7.716156802,7.459809443,4.667449281,27.68737949,9.186961957,1.888806808,1.888859262,-3.321019725,128.4309927,18.63327672,32.62652613,26.29733353,-0.163463193,-0.061223416,4.246035556,26.30383088,26.30453303,-0.160481662,-0.065585492,4.512980863,29.8260668,26.08817153,-0.024324912,0.088320418,3.696465268,26.10171566,26.10240862,-0.021830837,0.082529407,3.660302339,3834.915496,3.739492302,-0.022378679,0.664255875,1.004336707,13.70939229,13.70968678,0.110264668,-0.09630277,4.034915474,13.59449286,13.59474467,-0.075265842,0.558531524,4.873749733,42.2847977,18.29159303,0.010718874,-0.384476876,2.446865359,57.72082071,18.24149416,-0.063840237,-0.080924408,1.995252955,19.30731971,0.460392032,4.061764721,0.027906044,6.258912127,0.2250,0.2250
856,E856_processed,0.234375,11165.3602,0.185546875,3448.457073,0.673828125,106.6144307,0.244424035,0.098094707,0.433713529,0.234375,11165.33843,0.185546875,3448.352045,0.673828125,106.614427,0.244025153,0.08956578,0.433482505,0.234375,12620.31492,0.185546875,2326.044253,0.703125,70.26109034,0.239190764,0.078517259,0.400213776,0.234375,12620.26867,0.185546875,2325.968842,0.703125,70.26108751,0.23904418,0.074488841,0.400105106,0.185546875,117.0929667,0.234375,116.7134195,0.556640625,11.75685408,0.695280971,1.099377632,0.635522992,22.87624494,0.12002339,-0.01883895,-0.040754336,1.01650223,0.11477507,0.11477815,-0.038096224,-0.038892098,4.02031605,31.42795458,24.58917618,-0.144693284,-0.151581504,3.453900562,24.60508211,24.60576556,-0.146069493,-0.154162506,3.603108768,28.74890194,24.4884831,-0.022378436,0.151018078,4.178203406,24.4886774,24.48935736,-0.021210213,0.150768735,4.407116128,3833.8456,3.586519092,-0.025470778,0.621288794,1.0045873,12.98282087,12.98317918,0.094987435,-0.20575415,3.213048899,12.62082576,12.62116792,0.018657772,0.086364519,4.193774575,41.28414521,17.27606399,-0.002117839,-0.393255606,2.201246562,20.33838323,17.12689292,-0.031398771,-0.095672262,3.621111457,18.10681699,0.406258697,3.624395161,0.030926558,5.127459233,0.2250,0.2250
857,E857_processed,0.234375,14281.76499,0.185546875,3398.726678,0.341796875,174.4174391,0.243617354,0.089613577,0.420209124,0.234375,14281.73346,0.185546875,3398.614186,0.341796875,174.4176009,0.243411324,0.084758735,0.42006625,0.234375,14734.15036,0.185546875,2553.501093,0.693359375,125.4109684,0.239094276,0.078976233,0.394669104,0.234375,14734.11624,0.185546875,2553.393352,0.693359375,125.4109419,0.238955583,0.075312451,0.394588072,0.185546875,123.8895642,0.234375,119.7954109,0.556640625,10.54047774,0.652495686,1.029536206,0.63123668,7.687399805,7.432465846,4.691152476,28.04469976,9.209831907,1.888252586,1.888305039,-3.356778708,128.8861616,18.64425376,32.41768576,25.80634983,-0.162706156,-0.02713894,3.492075617,25.82018129,25.82089389,-0.159168893,-0.029934818,3.626488368,29.76623885,25.39817647,-0.021724906,-0.023707359,3.308290729,25.41502774,25.41573263,-0.019537965,-0.024083694,3.466404423,3833.034618,3.618611023,-0.056451359,0.568625765,1.004327428,13.43581149,13.43618116,0.044552108,-0.167842109,3.424810361,13.31098647,13.31134821,0.056075769,-0.023378955,4.446359245,19.32361134,18.07796062,-0.00662132,-0.377043057,3.047737626,26.79667693,17.92089696,-0.070530601,-0.280604216,2.649895671,18.91356538,0.44840785,3.99350216,0.028116766,5.968913036,0.2250,0.2250
858,E858_processed,0.234375,11862.24617,0.185546875,2360.76041,0.341796875,182.6330454,0.243922132,0.091930119,0.428016367,0.234375,11862.21296,0.185546875,2360.71238,0.341796875,182.6337932,0.243801168,0.089138539,0.427940768,0.234375,12815.40277,0.693359375,100.5119204,0.546875,40.06199794,0.237410816,0.083067265,0.404583737,0.234375,12815.35019,0.693359375,100.5118658,0.546875,40.06196054,0.237296002,0.080271008,0.404537097,0.234375,108.514254,0.1953125,102.9352484,0.546875,11.58717224,0.600263932,0.945593769,0.627155284,22.72808904,0.124297732,0.010784806,-0.047468096,1.020211992,0.119711597,0.119714871,0.017820879,0.001123,3.987719366,30.78231182,23.67649187,-0.137367069,-0.047389534,3.264433828,23.67717544,23.67783211,-0.134728471,-0.050333735,3.43680086,28.37182826,23.50780945,-0.028331181,0.07692006,3.64812056,23.55548008,23.55613357,-0.024577044,0.076487943,3.819295786,3832.464146,3.460531391,-0.060695857,0.409478772,1.003743324,13.02882967,13.02912347,-0.088671307,0.527128846,5.62089304,13.08350297,13.0837921,0.218414671,1.406674334,6.423965276,51.19725906,16.77035302,-0.003932493,-0.358880008,1.890299876,66.68549239,16.91260992,-0.017011096,-0.181502001,1.855940518,18.46466014,0.434172763,3.942982456,0.027926267,5.680626169,0.2250,0.2250
859,E859_processed,0.234375,11851.3056,0.185546875,2857.724533,0.68359375,148.0311116,0.244117732,0.093078607,0.421608214,0.234375,11851.23493,0.185546875,2857.625363,0.68359375,148.031172,0.244007911,0.090517937,0.421525952,0.234375,13367.01723,0.185546875,2208.579567,0.693359375,119.1024606,0.238666259,0.083741588,0.398625985,0.234375,13366.98327,0.185546875,2208.517804,0.693359375,119.1024768,0.23858413,0.081584013,0.398541537,0.234375,117.4209869,0.185546875,89.97777946,0.556640625,8.567891913,0.622138734,0.967823577,0.634937837,7.656245182,7.403199849,4.719085387,28.45027627,9.235765877,1.894466577,1.894519189,-3.360398848,128.3811537,18.5807752,30.907909,23.92806857,-0.123630165,-0.063621758,3.211483702,23.95869316,23.95931992,-0.120323019,-0.064131179,3.325631075,29.15808752,24.25085498,-0.046286041,-0.089352551,3.411270816,24.24133315,24.2420057,-0.038382316,-0.087214724,3.509469009,3831.829994,3.404313758,-0.128583171,0.531590584,1.003441777,12.94174785,12.94205815,-0.146271843,0.744520059,5.989270305,12.73830005,12.73864781,-0.012516924,-0.131680364,3.612595386,77.69279817,16.84726653,-0.03095588,-0.302159832,1.64377882,29.24162848,17.07586823,-0.039302533,-0.34913539,2.541633391,18.15957095,0.439893298,3.971714904,0.02788632,5.6036458,0.2250,0.2250
860,E860_processed,0.234375,11055.02619,0.185546875,2213.443629,0.673828125,146.0725737,0.244686357,0.100644786,0.431049396,0.234375,11054.98236,0.185546875,2213.382377,0.673828125,146.0725601,0.244483239,0.096442772,0.430914169,0.234375,10821.78108,0.185546875,3040.865054,0.673828125,97.34935403,0.236235018,0.086925883,0.420365164,0.234375,10821.73723,0.185546875,3040.774997,0.673828125,97.34934667,0.236122732,0.084181402,0.420273269,0.185546875,94.5924778,0.234375,83.7300703,0.56640625,10.07277097,0.668520857,1.041002269,0.649322618,22.57732868,0.123532139,0.025427956,0.152497089,1.021153093,0.116885559,0.116888801,-0.087600904,0.12230119,4.235609166,30.00574574,22.73550165,-0.107717013,-0.203914277,3.347884464,22.74655883,22.74717245,-0.112732516,-0.198051841,3.546958775,27.88074352,22.5440852,-0.050901194,0.10306414,3.567655466,22.55835561,22.55895996,-0.043362833,0.095396503,3.665278534,3831.526085,3.284888272,-0.078971241,0.580785406,1.003744126,12.59106761,12.59138143,0.097349996,0.313731902,5.22674531,12.52279835,12.52311653,0.048811835,0.034885122,3.892150594,37.38143156,16.1968556,-0.045553295,-0.346853921,2.432301226,35.9983141,16.26080754,-0.043988917,-0.211601619,2.402532108,17.75869741,0.392703976,3.64004065,0.029638269,4.917877648,0.2250,0.2250
861,E861_processed,0.234375,9907.823453,0.185546875,3254.22328,0.615234375,178.050168,0.242387408,0.10448961,0.434755075,0.234375,9907.841171,0.185546875,3254.053075,0.615234375,178.0501807,0.241954245,0.095777087,0.434591168,0.234375,10673.49617,0.673828125,102.296599,0.615234375,43.69830792,0.235646856,0.087107475,0.415771856,0.234375,10673.48663,0.673828125,102.2966086,0.615234375,43.69833627,0.235403484,0.081122582,0.415655524,0.185546875,102.2724591,0.234375,91.08185177,0.576171875,8.211688614,0.701224202,1.109152604,0.643189131,7.588873606,7.337844317,4.73329156,28.77936586,9.297377801,1.90712407,1.907177026,-3.199528659,126.6806475,18.43659176,29.82971475,22.5555764,-0.097262713,-0.107408569,3.292881505,22.61517225,22.61579392,-0.096614337,-0.083153906,3.489308488,28.04705742,22.65268747,-0.04159624,0.170735024,3.275150353,22.67310358,22.67373312,-0.016110284,0.169579451,3.593309289,3831.111485,3.3673068,-0.038676938,0.507340391,1.003854551,13.48075832,13.48096938,-0.462059722,5.535773861,8.543525498,12.79848565,12.79881838,-0.03739705,0.484708744,4.741174013,85.95965398,16.51540126,0.047220195,0.141150502,1.891701033,53.63374661,16.49443705,-0.080983289,-0.050533026,2.258681082,18.58887536,0.424730395,3.82260812,0.02906657,5.436047184,0.2250,0.2250
862,E862_processed,0.234375,6866.660041,0.185546875,2467.239632,0.673828125,120.1642937,0.244263931,0.105479445,0.45068819,0.234375,6866.636793,0.185546875,2467.152356,0.673828125,120.164307,0.24414271,0.102814842,0.450552382,0.234375,7343.073076,0.185546875,2868.993185,0.68359375,77.5093163,0.2337857,0.090196143,0.427907444,0.234375,7343.038337,0.185546875,2868.907215,0.68359375,77.50932833,0.233626602,0.08643981,0.427794133,0.17578125,116.7771124,0.234375,71.11785486,0.21484375,69.78587961,0.578241784,0.921529822,0.613200139,22.37269369,0.119822128,-0.091816372,0.039328038,1.017655241,0.112598344,0.11260114,-0.039835928,0.00972667,3.592515926,27.66158872,19.64501122,-0.058289589,-0.013319297,3.365201325,19.64817966,19.64872281,-0.054716345,-0.015393772,3.742714525,26.16593486,20.13582302,-0.047625264,0.128218519,3.392442367,20.1455717,20.14610887,-0.040880941,0.126114863,3.595307067,3831.124108,3.199022455,-0.040775064,0.571086293,1.003145289,11.23297877,11.23329069,-0.007175238,-0.21819412,3.071566507,11.56259837,11.56288183,0.028517803,0.045843077,3.943831859,35.55294743,14.17976369,0.01806133,-0.303325129,2.151560525,50.17873087,14.72568136,-0.040927048,-0.20495513,1.888732684,16.12101287,0.393359385,4.040765766,0.024091407,4.548368087,0.2250,0.2250
863,E863_processed,0.224609375,6687.756179,0.185546875,3295.594119,0.615234375,162.8926548,0.243009735,0.111806775,0.453607477,0.224609375,6687.71228,0.185546875,3295.466985,0.615234375,162.8925549,0.242846186,0.10861125,0.453476215,0.224609375,5406.050987,0.185546875,2986.203498,0.68359375,100.8893056,0.23456599,0.100396044,0.440807683,0.224609375,5406.026225,0.185546875,2986.106174,0.68359375,100.8892975,0.234430464,0.097434507,0.440676675,0.185546875,114.543781,0.224609375,45.48854277,0.56640625,12.22866359,0.65622746,1.015252391,0.64110953,7.569580094,7.321332892,4.796806916,29.60542576,9.303562961,1.896890355,1.896943037,-3.369165011,128.2571858,18.5683532,28.14326509,20.49106342,-0.056520954,0.256212832,3.358722085,20.51049614,20.51103996,-0.050518211,0.252018959,3.756089933,25.02559519,18.66479959,-0.02411866,0.285966922,3.592205153,18.66570105,18.66620517,-0.018322608,0.284181076,3.897897903,3830.949439,2.981729647,0.012569503,0.340845971,1.00309669,12.26237082,12.26266661,0.096088442,0.241339522,4.094137316,10.78228658,10.78256901,0.035320264,-0.087117528,3.258328555,37.11791017,15.09138203,0.057543503,-0.053787015,2.268838995,31.34252585,13.71349981,-0.064267107,-0.147813872,2.378669987,16.32901671,0.415256594,3.855556089,0.027934602,4.477532881,0.2250,0.2250
864,E864_processed,0.234375,5660.528618,0.17578125,2893.419338,0.576171875,224.0287742,0.247558107,0.116298063,0.462953342,0.234375,5660.501561,0.17578125,2893.318776,0.576171875,224.0290143,0.247392293,0.113313475,0.462873218,0.234375,6329.076953,0.17578125,3430.091139,0.693359375,81.93872597,0.233893194,0.097461473,0.435496903,0.234375,6329.050922,0.17578125,3429.908748,0.693359375,81.93876638,0.233780645,0.094960451,0.435396631,0.17578125,148.0807274,0.234375,60.49960134,0.576171875,13.46230492,0.613043996,0.960918431,0.620678299,22.15532054,0.110361027,0.038358066,0.075860514,1.01766747,0.104494621,0.104497524,-0.026338317,0.073021581,4.03626309,27.44794139,19.74620941,-0.063546716,0.027598552,3.583354526,19.78990969,19.79043674,-0.068301489,0.018423498,4.004707784,25.89115554,19.83087062,-0.014135971,0.175396181,3.287251813,19.84582015,19.84637104,-0.009952653,0.169701609,3.925882599,3831.154383,3.219232052,0.031210932,0.515798782,1.003791499,11.99146686,11.99167602,0.322367138,1.693603295,6.591796863,11.57953014,11.5798516,0.006115669,-0.028906637,3.753989062,78.89047629,14.51930214,0.082754462,0.013868729,1.573527209,37.46314609,14.67820775,-0.063597953,-0.152881982,2.205087637,16.67013068,0.371461432,3.853648069,0.025013221,4.301468261,0.2250,0.2250
865,E865_processed,0.234375,6694.101723,0.17578125,3607.877426,0.302734375,186.6995977,0.245350364,0.120152117,0.456474826,0.234375,6694.079414,0.17578125,3607.679043,0.302734375,186.6998709,0.245171546,0.116748145,0.45631353,0.234375,7226.785256,0.17578125,3679.338861,0.68359375,95.57821756,0.233682701,0.100706022,0.429349772,0.234375,7226.771079,0.17578125,3679.153406,0.68359375,95.57820943,0.233552184,0.097959644,0.429257121,0.17578125,169.9820706,0.234375,64.11070642,0.56640625,12.27646536,0.603184964,0.955572192,0.613329002,7.529299216,7.283619929,4.840445378,30.23819872,9.33866446,1.895344683,1.895397329,-3.412090055,128.8119625,18.5885538,27.43349417,19.77226426,-0.033191453,0.086852067,3.329195816,19.77493744,19.77548673,-0.03408204,0.084490097,3.91522142,25.85141349,19.72911936,0.011907708,0.111905403,3.352556023,19.72822494,19.72874256,0.018869133,0.110741384,3.537864242,3830.930707,3.339690133,0.03403919,0.308163554,1.003633815,11.70564797,11.7059713,0.039351516,-0.073151855,3.78067998,11.93642364,11.93668152,0.057903808,0.282201729,4.643609226,19.29327547,14.48924012,0.002310174,-0.207677613,3.343762793,54.15624187,14.68959754,-0.043104731,-0.13890664,1.837926704,16.71867608,0.399591251,3.82036642,0.027378266,4.769793497,0.2250,0.2250
866,E866_processed,0.234375,5816.909502,0.185546875,2468.389681,0.56640625,216.573417,0.250750022,0.127953051,0.467052186,0.234375,5816.893806,0.185546875,2468.302088,0.56640625,216.5734873,0.25049883,0.123607081,0.466846939,0.234375,6369.953882,0.17578125,2801.345954,0.6640625,54.27784679,0.236251525,0.104101739,0.439223064,0.234375,6369.963635,0.17578125,2801.199289,0.6640625,54.27796913,0.236065461,0.100614786,0.439169694,0.17578125,115.6720784,0.234375,58.60850522,0.56640625,15.80026301,0.711559571,1.07397945,0.652131892,21.95493055,0.11290839,-0.035621017,0.006611197,1.018905478,0.10704322,0.107046179,-0.091991235,-0.006481183,3.82537386,26.50602803,18.63935763,-0.040571696,0.044691367,3.301057288,18.63665695,18.63717432,-0.0413016,0.045523257,3.672020509,25.08261182,18.70092986,0.025762838,0.38410944,3.568870524,18.76449077,18.76493811,0.061564877,0.475548157,4.364514008,3830.970264,3.127858431,0.06078508,0.551178299,1.003800535,10.94486261,10.94516239,0.05542302,-0.094058008,3.663405853,11.58119551,11.58136485,-0.56211328,5.657013661,9.020460015,15.09076477,13.49700432,0.034548035,-0.215190929,3.276616376,99.24035465,13.91231272,-0.197449232,1.022510198,1.490570421,15.9350115,0.368742519,3.770105263,0.025942765,4.270541648,0.2250,0.2250
867,E867_processed,0.234375,4221.954357,0.17578125,3757.137845,0.56640625,313.6796308,0.248173908,0.137813049,0.473783805,0.234375,4221.943941,0.17578125,3756.944196,0.56640625,313.6796965,0.247550673,0.127945463,0.473405576,0.234375,3979.681363,0.17578125,3268.854899,0.68359375,71.28308056,0.233970282,0.110705217,0.447610793,0.234375,3979.670546,0.17578125,3268.688767,0.68359375,71.28306575,0.233608983,0.103392835,0.447356406,0.17578125,157.6985655,0.244140625,37.68139792,0.556640625,22.17168958,0.723910852,1.103727451,0.634665611,7.488167425,7.244476484,4.873941197,30.7602638,9.360455639,1.89856987,1.898622609,-3.417765295,128.7738025,18.55418414,26.13318405,18.27867619,-0.013346302,0.407620612,3.539333892,18.30966756,18.31015339,-0.008539292,0.401994501,4.018207446,23.91922213,17.12773994,0.049241526,0.320415071,3.462518119,17.1455094,17.14595589,0.049571276,0.312810554,3.855300103,3830.785781,3.238746762,0.051962192,0.347134797,1.003364772,11.53862608,11.5389246,0.033836085,0.062780335,3.457279043,10.65476285,10.65501756,-0.038091062,0.289514169,4.470241029,15.70278407,13.76621643,-0.011887962,0.199797314,3.608517345,40.12685559,12.88640557,-0.036285252,0.037741034,2.048906236,15.70592819,0.392088015,3.849508441,0.026458975,4.177704685,0.2250,0.2250
868,E868_processed,0.185546875,3982.791315,0.224609375,3805.971761,0.56640625,246.9685752,0.246327796,0.134636317,0.474003695,0.185546875,3982.633781,0.224609375,3805.92787,0.56640625,246.9685059,0.245985863,0.128895925,0.473783752,0.234375,3704.525998,0.185546875,2803.19587,0.68359375,54.59047962,0.234766722,0.118360447,0.453993181,0.234375,3704.506677,0.185546875,2803.092624,0.68359375,54.59046729,0.234396376,0.111409777,0.453785637,0.185546875,150.6856524,0.234375,38.08434546,0.56640625,17.0218919,0.707114751,1.049398558,0.63738663,21.79201562,0.118247806,-0.057266406,-0.072617429,1.018411944,0.113327723,0.113330765,0.051785617,0.010760887,3.759794038,25.91245368,18.03125503,-0.026858694,0.297954266,3.651741405,18.04709568,18.04756091,-0.023826738,0.296985337,4.207750685,23.51586037,16.59829679,0.007034138,-0.006849116,3.369921225,16.63278067,16.63322047,-0.014360711,0.056208173,4.087502107,3830.975134,3.233995912,0.024170058,0.141748068,1.003326272,11.98508031,11.98525701,-0.105869636,1.050900787,5.906693979,10.89117232,10.8913709,0.338641738,3.671700201,8.004422585,56.31391802,13.75069443,-0.035147075,0.049280031,1.810302477,74.51607008,12.68984197,-0.012938545,0.335456074,1.66447097,16.19470116,0.38909684,3.673305955,0.028836563,4.237797995,0.2250,0.2250
